source,transaction,property_id,link,property_name,description,address_street,address_town,address_zrea,room_number,floor_area,building_status,year_of_construction,year_of_top,floor,energ_cert,price,price_area,photo_url_1,photo_url_2,photo_url_3,operating_costs,energy_costs
reality_sk,prenajom,Juxs6OIokpt,https://www.reality.sk/byty/prenajom-1-izboveho-bytu-s-vlastnym-parkovanim-na-sidlisku-furca-na-hore-1/Juxs6OIokpt/,Prenájom 1 izbového bytu s vlastným parkovaním na sídlisku Furča - Na Hore 1,"Ponúkame na prenájom&amp;amp;nbsp;1 izbový&amp;amp;nbsp;byt&amp;amp;nbsp;s vlastným parkovaním na sídlisku Furča - Na Hore 1:&amp;amp;nbsp;- Byt je aktuálne v kompletnej rekonštrukcii.- Byt sa nachádza v krásnej a kľudnej lokalite.- Za bytovým domom je relaxačné ihrisko pre dopelých aj deti priamo v lese.- K bytu ponúkame kumbál pred bytom + pivnicu.- K bytu prináleží vlastné parkovacie miesto. Cena za parkovacie miesto je: 50€ za mesiac.- Byt je kompletne zrekonštruovaný a kompletne zariadený.- Zvyšné informácie Vám poskytnem telefonicky.- Pri rýchlom jednaní, možné sa okamžite nasťahovať!- Servis realitnej spoločnosti + finančnej + stavebnej spoločnosti v prípade nedostatkov.- Možný odkup v budúcnosti.Virtuálna prehliadka: https://my.matterport.com/show/?m=CXeKXLfq2Mv",,Košice,Košický kraj,1.0,30,Kompletná rekonštrukcia,2012.0,2013.0,1.0,,550,18.0,https://s.unitedclassifieds.sk/jul/X4sdPSaOl_fss?st=oYoy7Bxq08wwoH4FOmCmNuGpff_RGdX5XBTBtTGEiwE&ts=1761869766&e=0,https://s.unitedclassifieds.sk/jul/X4sdPSaOl_fss?st=oYoy7Bxq08wwoH4FOmCmNuGpff_RGdX5XBTBtTGEiwE&ts=1761869766&e=0,https://s.unitedclassifieds.sk/jul/IQZP570Jf_fss?st=0oMQnKLMdx-c8BTLHskgAVCmwaqwTaESjgBye8OFJZU&ts=1761869766&e=0,1.0,50.0
reality_sk,prenajom,JuB6vnhfKeW3,https://www.reality.sk/byty/2-izbovy-byt-prenajom-pod-siancom-park-anicka-kosice-sever/JuB6vnhfKeW3/,"2 IZBOVÝ BYT PRENÁJOM, POD ŠIANCOM PARK ANIČKA, KOŠICE SEVER","Ponúkame na prenájom kompletne zariadený 2 izbový byt v obytnom súbore PARK ANIČKA na ulici POD ŠIANCOM časť KOŠICE - SEVER o celkovej výmere 60,44 m2 - z toho 54,32 m2 je rozloha bytu a 6,12 m2 je loggia.Celková výmera podlahovej plochy je 60,44 m2.Byt je orientovaný na JUH.Dispozícia Bytu -  predsieň, chodba, komora, spálňa s loggiou, kúpeľňa, samostatné WC, kuchyňa spojená s obývacou izbou. V byte je v obývacej izbe a spálni klimatizácia.Elektrospotrebiče a média v rovnakom počte, tak ako sú aj v ostatných bytoch + základné minimálne vybavenie doplnkov kuchyne a kúpeľne.K príslušenstvu bytu prislúcha: --  jedno garážové parkovacie miesto --  pivnica Rekreačná zóna Anička patrí medzi to najkrajšie, čo dokážu Košice ponúknuť pre aktívny odpočinok. Bývanie priamo v tejto obľúbenej lokalite Košičanov vhodnej pre šport, oddych a zábavu, prináša každý deň pohodu ako na dovolenke. Vynikajúca dostupnosť z centra mesta, príroda či občianska vybavenosť, robia z Aničky ideálne miesto pre život.     Priamo v areáli komplexu Park Anička, Košice - Sever je k dispozícii supermarket. Na nákupy sa môžete vybrať na zeleninový trh pri neďalekom OC Mier alebo do okolitých nákupných centier. V blízkom okolí je niekoľko škôl, univerzity či nemocnica. Do centra mesta prídete pešo popri starom koryte Hornádu za pár minút. Samozrejme môžete využiť aj dostupnú verejnú dopravu.Byt je k dispozícii od 01.11.2025V prípade otázok, alebo dohodnutia termínu obhliadky ma môžete kontaktovať telefonicky na čísle 0908 999 669.",,Košice,Košický kraj,2.0,60,Novostavba,,,4.0,,999,17.0,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy9CaWtxaVZWU3JfZnNzLGNlbnRlcixjZW50ZXIsMCwzMCwzMCkvanVs/1VMea5CYd_fss?st=go4KWt9NeiSQ_HUZIWILr2haJel1pvVbRcFZNhUaHew&ts=1761164694&e=0,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy9CaWtxaVZWU3JfZnNzLGNlbnRlcixjZW50ZXIsMCwzMCwzMCkvanVs/bLRyef4zs_fss?st=KMCVh4MjdMQUKcLVY6VrZPHGDlDiJXwzb5rqCxIlzk8&ts=1761164695&e=0,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy9CaWtxaVZWU3JfZnNzLGNlbnRlcixjZW50ZXIsMCwzMCwzMCkvanVs/1Qe5D2ib0_fss?st=YO4_gFY1JVSmRiOBt8xsGPMRvz20ZOgSefKiTBGWobU&ts=1761164695&e=0,,
reality_sk,prenajom,JuPYSJqSJdy,https://www.reality.sk/byty/volny-2-izbovy-byt-mlynska-81m2-na-prenajom-v-centre-kosic/JuPYSJqSJdy/,"VOĽNÝ 2-izbový byt Mlynská, (81m2) na prenájom v centre Košíc.","Bývanie v centre mesta na dosah... Ak chceš byť v srdci Košíc, máš jedinečnú príležitosť. Prenájom krásneho, priestranného 2 izbového bytu priamo v centre. Lokalita: Ulica Mlynská, KošiceRozloha: 81 m²Poschodie: 1.Výhody bytu:Výborná poloha v centre mesta s výhľadom na Mlynskú a Puškinovu ulicuNadštandardné vybavenie a moderný dizajnKompletne zariadenýKuchyňa so vstavanými spotrebičmiPriestranná obývačkaSpálňa s vlastnou kúpeľňou Priestranný šatníkKúpeľňa s toaletou (2x)Kúrenie cez vlastný kotol s možnosťou regulácieParkovanie - verejné (Puškinová ul a okolie) - možnosť vybavenia rezidenčnej kartyPodmienky:Bez domácich zvieratIdeálne pre pár alebo jednotlivcaCena:Nájom:   950 eur Energie : 250 eur (vrátane internetu)Depozit: 1 mesačnýRezervačný poplatokV prípade záujmu ma kontaktujte mailom alebo telefonicky. Teším sa na obhliadky s Vami.",,Košice,Košický kraj,2.0,81,Kompletná rekonštrukcia,2025.0,,1.0,nie je,1200,15.0,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy9EVFJuSFhXZjNfZnNzLGNlbnRlcixjZW50ZXIsMCwzMCwzMCkvcnNm/sfQypdR5Q_fss?st=R7jt0MpqlyyEPoyYkOnq_6UpmGFn_B7MN681yxg4_lU&ts=1738597087&e=0,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy9EVFJuSFhXZjNfZnNzLGNlbnRlcixjZW50ZXIsMCwzMCwzMCkvcnNm/c4mQp1O3z_fss?st=Y7-lVqZoMhAVELFhrrnqJryiwaoN0NrvhVLQYzVxrYM&ts=1738597093&e=0,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy9EVFJuSFhXZjNfZnNzLGNlbnRlcixjZW50ZXIsMCwzMCwzMCkvcnNm/ieLvuu6oD_fss?st=6MsaQUS-M4XdrnIXyIgxSFFfNJ_0h3y89RrAArxlIAw&ts=1738597090&e=0,950.0,250.0
reality_sk,prenajom,JuY1fAlOton,https://www.reality.sk/byty/prenajom-3-izboveho-zariadeneho-mezonetu-s-parkovanim-hlavna-ulica-kosice/JuY1fAlOton/,"Prenájom 3-izbového zariadeného mezonetu s parkovaním – Hlavná ulica, Košice","Základné informácieVýmera: 99 m²Dispozícia: 2 podlažiaPoschodie: 2. posch. (s výťahom až do suterénu)Parkovanie: v podzemnej garáži (možnosť parkovania alebo prenájmu bez parkovania)Na prvom podlaží sa nachádza priestranná obývačka prepojená s kuchyňou, kúpeľňa so sprchovým kútom a praktický šatník. Na hornom podlaží sú dve samostatné spálne a druhá kúpeľňa s vaňou.Vybavenie a zariadenieMezonet je kompletne zariadený — od nábytku cez spotrebiče až po základné vybavenie kuchyne.kuchynská linka na mieru so zabudovanými spotrebičmi (vrátane umývačky a mikrovlnky)sprchový kút aj vaňaplynový kotol (nízke prevádzkové náklady)klimatizácia v každej izbeoptický internet v cene (Telekom)V prípade potreby je možné doplniť vybavenie podľa dohody.Pre koho je byt vhodnýByt je ideálny pre pracujúcich profesionálov, pár alebo rodinu s jedným dieťaťom, ktorí hľadajú dlhodobé a pohodlné bývanie v centre mesta, s výborným komfortom a parkovaním.LokalitaHlavná ulica je srdcom mesta Košice. Napriek centrálnej polohe je byt veľmi tichý, situovaný v uzavretej pasáži medzi Hlavnou a Mäsiarskou ulicou.V pešej dostupnosti sú: obchody, kaviarne, reštaurácie, fitness centrá, služby, Mestský park a kompletná občianska vybavenosť.Cena1 100 € / mesiac s parkovacím miestom1 000 € / mesiac bez parkovacieho miesta150 € / mesiac – samostatne prenajímateľné parkovacie miestoCena zahŕňa energie, služby, internet aj upratovanie spoločných priestorov.Depozit: 2 300 €Pre viac informácií a obhliadku kontaktujte:DREAM REAL📞 0948 592 337✉️ prenajom@dreamreal.sk&amp;amp;nbsp;--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------For Rent: Fully Furnished 3-Bedroom Duplex with Parking – Hlavná Street, KošiceWe are offering a spacious 3-bedroom duplex apartment for rent in a modern residential building on Hlavná Street, right in the historical center of Košice, in the Valentína Passage. The apartment is located on the 2nd floor with elevator access directly to the underground garage, where a parking space belongs to the apartment.Basic InformationArea: 99 m²Layout: two floorsFloor: 2nd (with elevator)Parking: underground parking (included or optional)The lower level features a generous living room connected to the kitchen, a bathroom with a shower, and a walk-in wardrobe. The upper level offers two separate bedrooms and a second bathroom with a bathtub.Equipment &amp;amp;amp; FurnishingThe duplex is fully furnished — from furniture and appliances to basic kitchen equipment.Features include:custom-made kitchen with built-in appliances (incl. dishwasher &amp;amp;amp; microwave)shower + bathtubgas heating (low running costs)air-conditioning in every roomhigh-speed optical internet included (Telekom)Additional equipment can be provided upon agreement.Suitable ForPerfect for working professionals, a couple, or a family with one child looking for long-term, comfortable living in the very heart of the city with the convenience of private parking.LocationHlavná Street is the main street of Košice, offering exceptional city-center living. Despite the central location, the apartment is very quiet, situated in a private courtyard passage between Hlavná and Mäsiarska Streets.Shops, restaurants, cafés, gyms, wellness services, parks, and complete amenities are all within walking distance.Price€1,100 / month with parking€1,000 / month without parking€150 / month – extra parking optionThe price includes utilities, services, high-speed internet, and cleaning of common areas.Security deposit: €2,300For more information and viewings, please contact:DREAM REAL📞 +421 948 592 337✉️ prenajom@dreamreal.sk&amp;amp;nbsp;",,Košice,Košický kraj,3.0,99,Kompletná rekonštrukcia,,,,,1000,10.0,https://s.unitedclassifieds.sk/jul/DMDPVG6ttF_fss?st=uAXW-tclDKuer3VL1U42ZwwNsVzqqBWxH8slw7YBz4I&ts=1762417949&e=0,https://s.unitedclassifieds.sk/jul/KDiFZhw9S_fss?st=rNIFqifQK6psX1m4yBRU66QByvJEVq9GyZ0qM9puUaM&ts=1762417950&e=0,https://s.unitedclassifieds.sk/jul/Mrdm8PKRj_fss?st=prIteXkOP-UXtC7Y9HilUQ6-zRTg0i3YrsKGTbhZhqQ&ts=1762417950&e=0,1000.0,150.0
reality_sk,prenajom,JuanujGL12J,https://www.reality.sk/byty/ponukame-na-prenajom-garsonku-na-magurskej-ul/JuanujGL12J/,Ponúkame na prenájom garsónku na Magurskej ul.,"So súhlasom majiteľa ponúkame na prenájom garsónku na Magurskej ul.Dispozícia: Úžitková plocha: 25m2 + pivnicaByt je plne vybavený spotrebičmi, možnosť doniesť vlastný nábytok, alebo sa byt dozariadi podľa požiadaviek.Zádverie, izba so vstupom na loggiu, samostatná kúpeľňa.Parkety bukové, jadro murované, plastové okná, žalúzie, chladnička, mikrovlnná rúra.Byt je vymaľovaný, uprataný a čistý.Vynikajúce lokalita -Staré mesto s výhľadom na historické centrum Košíc.OC Fresh – Lipa, pešia dostupnosť Lekárska fakulta UPJŠ, TUKE, Veterina, Nová nemocnica T-SYSTEMS, zeleninový trh, električka, autobus.Len občania SR, alebo ČR.Cena prenájmu 490€/mesiac vrátane energii, + internet 15€.Depozit 500€.Kontaktujte nás prosím mailom: roxyreal.ke@gmail.com",,Košice,Košický kraj,,25,Kompletná rekonštrukcia,1972.0,,5.0,nie je,505,20.0,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy9zRXNOZW1mMWdfZnNzLGNlbnRlcixjZW50ZXIsMCwzMCwzMCkvanVs/_5Ze2NJEt_fss?st=DXa7BHxkZAmYS113752EPsWdKOfOo80lT1cgnlCyY6A&ts=1762371067&e=0,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy9zRXNOZW1mMWdfZnNzLGNlbnRlcixjZW50ZXIsMCwzMCwzMCkvanVs/LfX_v6OMQ_fss?st=TCJneNfAxLcnFWG2QOG9Fh2C1ooy3ub46ROPE7xMTws&ts=1762371121&e=0,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy9zRXNOZW1mMWdfZnNzLGNlbnRlcixjZW50ZXIsMCwzMCwzMCkvanVs/C-PQxI16w_fss?st=jhOUFlhMjHxgg8EdBEZOXjjL2sVTiRb3XxOe7zI46vs&ts=1762371069&e=0,490.0,15.0
reality_sk,prenajom,JuBUrzXqTOF,https://www.reality.sk/byty/na-prenajom-krasny-1-5-izb-byt/JuBUrzXqTOF/,"Na prenájom krásny 1,5 izb. byt","Hľadáte dlhodobý prenájom? Ak áno, máme pre Vás atraktívnu ponuku. Exkluzívne Vám ponúkame na PRENÁJOM krásny, 1,5-izbový byt na ul. Havanská, sídlisko Ťahanovce.Byt je po kompletnej rekonštrukcii a čaká na svojich prvých nájomníkov. Nachádza sa na 4. poschodí bytového domu s výťahom. Bytovka má príjemnú, tichú atmosféru, ideálnu na oddych po dlhom dni. Byt je zariadený a k dispozícii ihneď. Balkón má vonkajšie žalúzie a preto môžete stráviť voľné chvíle pri svojom obľúbenom nápoji v akomkoľvek počasí. Výhody Vášho budúceho, dočasného domova:- v byte prebehla čerstvá rekonštrukcia, - oddelená denná časť od nočnej,- byt je zariadený, stačí si doniesť osobné veci,- byt má balkón, ktorý je situovaný mimo hlavnú cestu,- veľa zelene v okolí,- pokojné bývanie a iné...Podmienky prenájmu:- cena prenájmu je 570 eur (vrátane energií a internetu),- nájom za aktuálny mesiac + dvojmesačný depozit,- voľný ihneď,- v byte ani na balkóne sa nesmie fajčiť,- minimálne 12-mesačný prenájom,- domáce zvieratá nie sú povolené.Príďte si byt pozrieť a zažite jeho príjemnú atmosféru naživo. Tešíme sa na obhliadku.0903 367 922",,Košice,Košický kraj,,40,Kompletná rekonštrukcia,1994.0,,4.0,nie je,570,14.0,https://s.unitedclassifieds.sk/jul/Ndywn1UIX_fss?st=zmsbaXV6A3gl1L7iOmsYIf5kfVIWX6ND2K8sXgg9TQw&ts=1762505497&e=0,https://s.unitedclassifieds.sk/jul/_-8ZPJhZ0_fss?st=LSUl_8h3oXAq_Mp5VePJdh_uZxJulDetz6CGKGmT37E&ts=1762505497&e=0,https://s.unitedclassifieds.sk/jul/bInCcXFuP_fss?st=Z4Iu23OH5r-ZmyNffFoMEHx7YyBhSBhGOSdREag8nUU&ts=1762505498&e=0,570.0,570.0
reality_sk,prenajom,Ju77kft3QAt,https://www.reality.sk/byty/prenajom-3-izboveho-zariadeneho-bytu-pri-centre-kosic-magurska-ulica/Ju77kft3QAt/,"Prenájom 3-izbového zariadeného bytu pri centre Košíc, Magurská ulica","Ponúkame na prenájom 3-izbový byt na Magurskej ulici, len pár minút chôdze od centra mesta Košice. Nachádza sa v zrekonštruovanom bytovom dome na 3. poschodí. Prostredie poskytuje solídne parkovacie možnosti, perfektnú občiansku vybavenosť a pri tom pokojné a tiché prostredie.Dispozične pozostáva z dvoch samostatných spální, samostatného WC, kúpelne a obývačky prepojenej s kuchyňou. Na veľkú loggiu je výstup z obývacej izby a pred bytom je menšia komora. Výmera bytu je 72 m2 a orientácia je juhozápadná.Byt je po kompletnej nadštandardnej rekonštrukcii a rovnako je aj nadštandardne zariadený. Výhodou sú kompletné domáce spotrebiče, ale&amp;amp;nbsp; je aj domáce kino s premietacím plátnom.Byt je veľmi slnečný, tichý, zariadený príjemne a pre rodinné pohodlie. Cena prenájmu je 990,-/mesiac bez energií. Nutný depozit v hodnote 3 mesiacov nájmu.Vhodný na dlhodobý prenájom pre pár alebo dvoch študentov či mladých pracujúcich.&amp;amp;nbsp;",,Košice,Košický kraj,3.0,72,Kompletná rekonštrukcia,,,3.0,,990,14.0,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy94S080MUJhYm5fZnNzLC01LC01LDAsMzAsMzApL2p1bA==/UhUriaq2a_fss?st=RpexabITdaiNWQg9X8fFXezplyD2eAmDfyvehQmqQY4&ts=1757796072&e=0,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy94S080MUJhYm5fZnNzLC01LC01LDAsMzAsMzApL2p1bA==/G6S4rG7PI_fss?st=Wo6rjQ046AbmWKBECH8nq8ei2-FKiZmXkdKGvB6d0MM&ts=1757796074&e=0,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy94S080MUJhYm5fZnNzLC01LC01LDAsMzAsMzApL2p1bA==/yj6QfgwlB_fss?st=wH5wdtU17csQbs4ARZT8S2zl4H0EZ4-if0J4SDNS5Vs&ts=1757796074&e=0,990.0,
reality_sk,prenajom,JudI47lba7_t,https://www.reality.sk/byty/3-izbovy-nova-terasa-parking/JudI47lba7_t/,"3 izbový, Nová Terasa, Parking","Exkluzívne ponúkame na prenájom priestranný a elegantne zariadený 3-izbový byt v jednej z najvyhľadávanejších lokalít Košíc –&amp;amp;nbsp;Nová Terasa. Byt sa nachádza v modernom bytovom komplexe, ktorý poskytuje pohodlie, bezpečie a všetky výhody mestského bývania.Základné údaje:Lokalita:&amp;amp;nbsp;Košice – Nová TerasaDispozícia:&amp;amp;nbsp;3-izbový bytÚžitková plocha:&amp;amp;nbsp;86 m² +&amp;amp;nbsp;2 priestranné terasyParkovanie:&amp;amp;nbsp;kryté parkovacie miestoDoplnkové priestory:&amp;amp;nbsp;skladový priestorVybavenie a interiér:Byt je&amp;amp;nbsp;plne zariadený&amp;amp;nbsp;kvalitným nábytkom a spotrebičmi. K dispozícii je&amp;amp;nbsp;moderná kuchynská linka&amp;amp;nbsp;s rúrou,&amp;amp;nbsp;indukčnou varnou doskou,&amp;amp;nbsp;mikrovlnnou rúrou,&amp;amp;nbsp;kávovarom&amp;amp;nbsp;a dostatkom úložného priestoru.Obývacia izba ponúka komfortné sedenie a východ na terasu. K pracovnému pohodliu prispieva&amp;amp;nbsp;pracovný stôl, ideálny pre home office. V kúpeľni sa nachádza&amp;amp;nbsp;veľký sprchový kút.Výhody nehnuteľnosti:dve terasymoderný dizajn a vysoký štandard vybaveniapokojná a bezpečná lokalita s vynikajúcou dostupnosťoukryté parkovacie miesto a skladpešia dostupnosť na lekársku univerzitu&amp;amp;nbsp;Lokalita:Nová Terasa patrí medzi najobľúbenejšie časti Košíc. V okolí sa nachádza kompletná občianska vybavenosť – obchody, kaviarne, školy, detské ihriská aj rekreačné zóny. Výborné dopravné napojenie na centrum mesta i mestský obchvat.Podmienky prenájmu:Mesačné nájomné:&amp;amp;nbsp;1 400 €Depozit:&amp;amp;nbsp;nutnýByt je voľný&amp;amp;nbsp;ihneďVirtuálna obhliadka možná! Kontaktujte nás ešte dnes&amp;amp;nbsp;a dohodnite si obhliadku tohto atraktívneho bytu v srdci modernej mestskej časti Nová Terasa!ENGLISH:We are proud to offer for rent a&amp;amp;nbsp;spacious and elegantly furnished 3-bedroom apartment&amp;amp;nbsp;located in one of the most sought-after areas of Košice –&amp;amp;nbsp;Nová Terasa. The apartment is part of a modern residential complex providing comfort, security, and all the benefits of urban living.Basic Information:Location:&amp;amp;nbsp;Košice – Nová TerasaLayout:&amp;amp;nbsp;3-bedroom apartmentLiving area:&amp;amp;nbsp;86 m² +&amp;amp;nbsp;2 spacious terracesParking:&amp;amp;nbsp;covered parking spaceAdditional storage:&amp;amp;nbsp;storage roomEquipment and Interior:The apartment is&amp;amp;nbsp;fully furnished&amp;amp;nbsp;with high-quality furniture and appliances. The&amp;amp;nbsp;modern kitchen&amp;amp;nbsp;is equipped with an oven, induction cooktop, microwave, coffee machine, and plenty of storage space.The&amp;amp;nbsp;living room&amp;amp;nbsp;offers comfortable seating and access to the terrace. A&amp;amp;nbsp;work desk&amp;amp;nbsp;is also available, ideal for home office use. The&amp;amp;nbsp;bathroom&amp;amp;nbsp;features a large walk-in shower.Property Advantages:two terracesmodern design and high-quality finishesquiet and safe location with excellent accessibilitycovered parking space and storage roomwalking distance to the Medical UniversityLocation:Nová Terasa is one of the most desirable neighborhoods in Košice. The area offers full civic amenities — shops, cafés, schools, playgrounds, and recreational zones. Excellent transport connections to the city center and bypass.Rental Conditions:Monthly rent:&amp;amp;nbsp;€1,400Deposit:&amp;amp;nbsp;requiredAvailability:&amp;amp;nbsp;immediatelyContact us today&amp;amp;nbsp;to arrange a viewing of this attractive apartment in the heart of Košice’s modern Nová Terasa district!&amp;amp;nbsp;",,Košice,Košický kraj,,86,Novostavba,,,1.0,,1400,16.0,https://s.unitedclassifieds.sk/jul/q6tiLf6v__fss?st=_MnQIEn1Ox5awQ-mDItYifyXvPktdCznEwU8MubGH_Y&ts=1761136853&e=0,https://s.unitedclassifieds.sk/jul/vB9ISgF7K_fss?st=7pCbiIoaKTO7qLo8_bkmEbgg_gj3O-K1dmm6LVz9de0&ts=1761136855&e=0,https://s.unitedclassifieds.sk/jul/DWBIK_cld_fss?st=G7-cbKBX6z4HhZh6VDmFcz5kjis5Qnicpw-o2QdAIzM&ts=1761136855&e=0,1400.0,
reality_sk,prenajom,Ju4Vxyu_1jB,https://www.reality.sk/byty/na-prenajom-moderny-luxusny-kompletne-zariadeny-3-izbovy-byt-apartman-kosice-sever/Ju4Vxyu_1jB/,"NA PRENÁJOM MODERNÝ, LUXUSNÝ, KOMPLETNE ZARIADENÝ 3 IZBOVÝ BYT/APARTMÁN, Košice Sever","Na základe exkluzívnej dohody ponúkame na prenájom luxusný, úplne nový 3 izbový apartmán v dvojročnej novostavbe, v mestskej časti Košice-Sever, Dopravná ulica, v blízkosti showroomu Mercedes. K dispozícii sú aj dva ďalšie 3 izbové apartmány na rovnakom podlaží, ktoré môžu byť zariadené podľa požiadaviek náročného klienta.Apartmán má výmeru 82m2, je kompletne zariadený na &amp;quot;kľúč&amp;quot;, pripravený na okamžité užívanie. K apartmánu je k dispozícii aj jedno parkovacie miesto v cene nájmu. Apartmán pozostáva z dvoch samostatných spální, obývacej izby, ktorá je dispozične prepojená s modernou kuchyňou so značkovými zabudovanými spotrebičmi a vstupnou predsieňou s úložnou skriňou, vešiakovou zostavou. Kúpeľňa je vybavená sprchovou zástenou Walk-in, umývadlo so skrinkou, zrkadlo. Apartmán je plne zariadený kvalitným nábytkom, disponuje dostatkom úložného priestoru. Pohodlie a svetlosť umocňujú veľké francúzske okná s elektrickými vonkajšími žalúziami. Apartmán nemá loggiu. Je vybavený kvalitnou klimatizačnou súpravou v každej izbe, vo vstupnej chodbe video vrátnik. Apartmán je voľný, ihneď k dispozícii. Cena prenájmu 1200€/mesiac. Energie zahrnuté v cene nájmu. Depozit.",,Košice,Košický kraj,,82,Novostavba,2022.0,,2.0,A,1200,15.0,https://s.unitedclassifieds.sk/jul/GXREZuh4y_fss?st=tPrMsPMSrwxe4jW78LOjZVsL2Mn7HCWf20NeFnd0360&ts=1758209406&e=0,https://s.unitedclassifieds.sk/jul/MM5J30WXt_fss?st=OqJ_bOs-lErfwlUSpVhJe1PeRdxa17dd-yD9wRox2i4&ts=1758209452&e=0,https://s.unitedclassifieds.sk/jul/ZR34i-2Ha_fss?st=ZZVZiL67uNWPXY_nrLIXXVSCho1Zj1KFMNW4slzLZOY&ts=1758209466&e=0,1200.0,
reality_sk,prenajom,JuzLOG7Y3Mz,https://www.reality.sk/byty/prenajom-1-izboveho-bytu-s-vlastnym-parkovanim-na-sidlisku-furca-na-hore-1/JuzLOG7Y3Mz/,Prenájom 1 izbového bytu s vlastným parkovaním na sídlisku Furča - Na Hore 1,"Ponúkame na prenájom&amp;amp;nbsp;1 izbový&amp;amp;nbsp;byt&amp;amp;nbsp;s vlastným parkovaním na sídlisku Furča - Na Hore 1:- Byt je aktuálne v kompletnej rekonštrukcii.- Byt sa nachádza v krásnej a kľudnej lokalite.- Za bytovým domom je relaxačné ihrisko pre dopelých aj deti priamo v lese.- K bytu ponúkame kumbál pred bytom + pivnicu.- K bytu prináleží vlastné parkovacie miesto. Cena za parkovacie miesto je: 50€ za mesiac.- Byt je kompletne zrekonštruovaný a kompletne zariadený.- Vyprataný + Komplet nová technika, možnosť úprav a nový nábytok!- Zvyšné informácie Vám poskytnem telefonicky.- Pri rýchlom jednaní, možné sa okamžite nasťahovať!- Servis realitnej spoločnosti + finančnej + stavebnej spoločnosti v prípade nedostatkov.- Možný odkup v budúcnosti.Virtuálna prehliadka: https://my.matterport.com/show/?m=CXeKXLfq2Mv",,Košice,Košický kraj,1.0,30,Kompletná rekonštrukcia,2012.0,2013.0,1.0,,600,20.0,https://s.unitedclassifieds.sk/jul/X4sdPSaOl_fss?st=oYoy7Bxq08wwoH4FOmCmNuGpff_RGdX5XBTBtTGEiwE&ts=1761869766&e=0,https://s.unitedclassifieds.sk/jul/IQZP570Jf_fss?st=0oMQnKLMdx-c8BTLHskgAVCmwaqwTaESjgBye8OFJZU&ts=1761869766&e=0,https://s.unitedclassifieds.sk/jul/K2pmsd5C-_fss?st=afpdgq_hnFoY1S6eyJaUHY68OSRRntM9Sky0Cwta6lA&ts=1761869767&e=0,650.0,
